NPS,Category,Customer ID,Customer Name,Order Date,Order ID,Product ID,Product Name,Segment,Sub-Category,Discount,Profit,Quantity,Sales
5,Technology,LH-16900,Lena Hernandez,6/20/2022,US-2022-169194,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Consumer,????Accessories,0,5,3,45
3,Technology,SS-20590,Sonia Sunley,5/9/2022,US-2022-169166,TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Consumer,????Accessories,0,13,2,94
4,Furniture,ZC-21910,Zuschuss Carroll,3/8/2022,US-2022-169103,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Consumer,Furnishings,0.2,-4,3,102
8,Technology,ZC-21910,Zuschuss Carroll,3/8/2022,US-2022-169103,TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,Consumer,Phones,0.2,85,5,1364
10,Technology,GT-14710,Greg Tran,12/6/2022,US-2022-169040,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,Consumer,Phones,0.2,14,1,157
0,Office Supplies,GT-14710,Greg Tran,12/6/2022,US-2022-169040,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Consumer,Binders,0.2,15,7,47
1,Office Supplies,GT-14710,Greg Tran,12/6/2022,US-2022-169040,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Consumer,Envelopes,0,16,1,36
4,Technology,GT-14710,Greg Tran,12/6/2022,US-2022-169040,TEC-PH-10002834,Google Nexus 5,Consumer,Phones,0.2,27,3,432
5,Office Supplies,GT-14710,Greg Tran,12/6/2022,US-2022-169040,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Consumer,Binders,0.2,19,3,60
3,Office Supplies,GT-14710,Greg Tran,12/6/2022,US-2022-169040,OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Consumer,Paper,0,89,5,190
1,Office Supplies,GT-14710,Greg Tran,12/6/2022,US-2022-169040,OFF-PA-10001736,Xerox 1880,Consumer,Paper,0,117,7,248
4,Office Supplies,CM-12655,Corinna Mitchell,8/8/2022,US-2022-169026,OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Home Office,Fasteners,0,0,3,23
8,Office Supplies,EA-14035,Erin Ashbrook,2/16/2022,US-2022-168956,OFF-FA-10000304,Advantus Push Pins,Corporate,Fasteners,0.2,2,4,7
7,Office Supplies,EA-14035,Erin Ashbrook,2/16/2022,US-2022-168956,OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Corporate,Appliances,0.8,-226,6,92
1,Furniture,EA-14035,Erin Ashbrook,2/16/2022,US-2022-168956,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Corporate,Chairs,0.3,-3,3,63
8,Office Supplies,EA-14035,Erin Ashbrook,2/16/2022,US-2022-168956,OFF-PA-10000809,Xerox 206,Corporate,Paper,0.2,2,1,5
1,Office Supplies,AG-10495,Andrew Gjertsen,10/20/2022,US-2022-168921,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Corporate,Binders,0.2,6,3,19
5,Office Supplies,AP-10915,Arthur Prichep,11/3/2022,US-2022-168893,OFF-FA-10002280,Advantus Plastic Paper Clips,Consumer,Fasteners,0,10,4,20
2,Furniture,AP-10915,Arthur Prichep,11/3/2022,US-2022-168893,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Consumer,Furnishings,0,9,5,24
8,Office Supplies,AP-10915,Arthur Prichep,11/3/2022,US-2022-168893,OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,Consumer,!Art,0,3,1,9
7,Office Supplies,AP-10915,Arthur Prichep,11/3/2022,US-2022-168893,OFF-AR-10001770,Economy #2 Pencils,Consumer,!Art,0,2,3,8
1,Furniture,AP-10915,Arthur Prichep,11/3/2022,US-2022-168893,FUR-TA-10003392,Global Adaptabilities Conference Tables,Consumer,Tables,0,160,3,843
3,Technology,NM-18520,Neoma Murray,5/31/2022,US-2022-168844,TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Consumer,Phones,0,88,6,180
2,Office Supplies,NM-18520,Neoma Murray,5/31/2022,US-2022-168844,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Consumer,Binders,0.2,2,3,7
2,Technology,ML-17395,Marina Lichtenstein,11/7/2022,US-2022-168830,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Corporate,????Accessories,0,163,3,480
7,Office Supplies,RP-19855,Roy Phan,9/4/2022,US-2022-168774,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Corporate,Storage,0,161,3,535
4,Office Supplies,RL-19615,Rob Lucas,5/29/2022,US-2022-168753,OFF-BI-10002557,Presstex Flexible Ring Binders,Consumer,Binders,0,11,5,23
1,Technology,RL-19615,Rob Lucas,5/29/2022,US-2022-168753,TEC-PH-10000984,Panasonic KX-TG9471B,Consumer,Phones,0,274,5,980
6,Office Supplies,RB-19795,Ross Baird,12/24/2022,US-2022-168620,OFF-BI-10001575,GBC Linen Binding Covers,Home Office,Binders,0.7,-20,3,28
3,Office Supplies,RB-19795,Ross Baird,12/24/2022,US-2022-168620,OFF-ST-10003716,Tennsco Double-Tier Lockers,Home Office,Storage,0.2,-47,3,540
5,Technology,RB-19795,Ross Baird,12/24/2022,US-2022-168620,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Home Office,????Accessories,0.2,77,8,256
2,Office Supplies,FH-14275,Frank Hawley,9/19/2022,US-2022-168557,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,Corporate,Binders,0.2,3,2,9
7,Office Supplies,DK-13225,Dean Katz,7/3/2022,US-2022-168543,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Corporate,Appliances,0,198,7,707
0,Technology,SC-20800,Stuart Calhoun,12/20/2022,US-2022-168536,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Consumer,????Accessories,0,9,3,66
8,Technology,BV-11245,Benjamin Venier,2/21/2022,US-2022-168410,TEC-PH-10002583,iOttie HLCRIO102 Car Mount,Corporate,Phones,0,2,2,40
5,Furniture,BV-11245,Benjamin Venier,2/21/2022,US-2022-168410,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Corporate,Furnishings,0,29,5,69
8,Office Supplies,BV-11245,Benjamin Venier,2/21/2022,US-2022-168410,OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Corporate,Storage,0,80,3,296
8,Office Supplies,KB-16600,Ken Brennan,6/21/2022,US-2022-168361,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Corporate,Binders,0.8,-1,1,1
1,Office Supplies,RH-19510,Rick Huthwaite,9/19/2022,US-2022-168354,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Home Office,Paper,0,8,3,17
5,Office Supplies,RH-19510,Rick Huthwaite,9/19/2022,US-2022-168354,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Home Office,Storage,0,482,9,1606
8,Office Supplies,RH-19510,Rick Huthwaite,9/19/2022,US-2022-168354,OFF-BI-10004826,JM Magazine Binder,Home Office,Binders,0,24,3,50
8,Furniture,RH-19510,Rick Huthwaite,9/19/2022,US-2022-168354,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Home Office,Chairs,0,244,4,872
4,Office Supplies,MC-17425,Mark Cousins,7/15/2022,US-2022-168095,OFF-PA-10003641,Xerox 1909,Corporate,Paper,0.2,34,5,106
1,Furniture,MC-17425,Mark Cousins,7/15/2022,US-2022-168095,FUR-CH-10004886,Bevis Steel Folding Chairs,Corporate,Chairs,0.2,23,3,230
3,Technology,CA-12055,Cathy Armstrong,4/24/2022,US-2022-168081,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Home Office,????Accessories,0.2,65,3,259
6,Furniture,JD-15895,Jonathan Doherty,1/25/2022,US-2022-168046,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Corporate,Furnishings,0,8,1,46
4,Office Supplies,JD-15895,Jonathan Doherty,1/25/2022,US-2022-168046,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Corporate,Storage,0,0,7,429
3,Office Supplies,JD-15895,Jonathan Doherty,1/25/2022,US-2022-168046,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Corporate,Binders,0.2,15,5,43
8,Furniture,JD-15895,Jonathan Doherty,1/25/2022,US-2022-168046,FUR-TA-10001095,Chromcraft Round Conference Tables,Corporate,Tables,0.4,-99,3,314
5,Furniture,DF-13135,David Flashing,1/30/2022,US-2022-168032,FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Consumer,Tables,0.5,-538,3,626
1,Office Supplies,DF-13135,David Flashing,1/30/2022,US-2022-168032,OFF-BI-10000546,Avery Durable Binders,Consumer,Binders,0.8,-3,3,2
5,Technology,DF-13135,David Flashing,1/30/2022,US-2022-168032,TEC-PH-10004241,Nokia Lumia 1020,Consumer,Phones,0.2,144,4,1440
9,Office Supplies,RP-19270,Rachel Payne,8/21/2022,US-2022-167983,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Corporate,Binders,0.2,12,10,33
6,Technology,CC-12670,Craig Carreira,3/3/2022,US-2022-167759,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Consumer,Phones,0,38,3,135
2,Technology,ZD-21925,Zuschuss Donatelli,4/3/2022,US-2022-167682,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,Consumer,Phones,0,125,4,260
7,Furniture,ZD-21925,Zuschuss Donatelli,4/3/2022,US-2022-167682,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Consumer,Furnishings,0,22,4,71
7,Furniture,RB-19570,Rob Beeghly,4/28/2022,US-2022-167605,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Consumer,Furnishings,0.6,-32,2,30
7,Office Supplies,LC-16870,Lena Cacioppo,8/12/2022,US-2022-167584,OFF-PA-10000029,Xerox 224,Consumer,Paper,0,3,1,6
10,Office Supplies,JM-15250,Janet Martin,3/29/2022,US-2022-167556,OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Consumer,Paper,0,7,2,13
6,Furniture,JM-15250,Janet Martin,3/29/2022,US-2022-167556,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Consumer,Furnishings,0,124,8,414
1,Office Supplies,JM-15250,Janet Martin,3/29/2022,US-2022-167556,OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Consumer,Binders,0.2,9,5,30
4,Office Supplies,JM-15250,Janet Martin,3/29/2022,US-2022-167556,OFF-BI-10000320,GBC Plastic Binding Combs,Consumer,Binders,0.2,15,7,41
4,Furniture,SA-20830,Sue Ann Reed,12/22/2022,US-2022-167507,FUR-FU-10001935,3M Hangers With Command Adhesive,Consumer,Furnishings,0.2,3,4,12
8,Office Supplies,SA-20830,Sue Ann Reed,12/22/2022,US-2022-167507,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Consumer,Binders,0.7,-25,10,31
0,Furniture,SA-20830,Sue Ann Reed,12/22/2022,US-2022-167507,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Consumer,Furnishings,0.2,5,1,23
1,Technology,CK-12595,Clytie Kelty,6/6/2022,US-2022-167472,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Consumer,????Accessories,0,129,3,323
6,Technology,CK-12595,Clytie Kelty,6/6/2022,US-2022-167472,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Consumer,????Accessories,0,5,3,27
3,Technology,CK-12595,Clytie Kelty,6/6/2022,US-2022-167472,TEC-AC-10001109,Logitech Trackman Marble Mouse,Consumer,????Accessories,0,76,6,180
2,Office Supplies,CK-12595,Clytie Kelty,6/6/2022,US-2022-167472,OFF-PA-10001534,Xerox 230,Consumer,Paper,0,6,2,13
9,Office Supplies,CK-12595,Clytie Kelty,6/6/2022,US-2022-167472,OFF-PA-10000157,Xerox 191,Consumer,Paper,0,28,3,60
5,Office Supplies,CK-12595,Clytie Kelty,6/6/2022,US-2022-167472,OFF-BI-10001721,Trimflex Flexible Post Binders,Consumer,Binders,0,31,3,64
5,Office Supplies,CK-12595,Clytie Kelty,6/6/2022,US-2022-167472,OFF-BI-10000591,Avery Binder Labels,Consumer,Binders,0,6,3,12
7,Office Supplies,JM-15580,Jill Matthias,5/12/2022,US-2022-167416,OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Consumer,Envelopes,0,27,5,55
5,Furniture,TD-20995,Tamara Dahlen,1/21/2022,US-2022-167339,FUR-CH-10000785,Global Ergonomic Managers Chair,Consumer,Chairs,0.2,76,7,1013
1,Furniture,TD-20995,Tamara Dahlen,1/21/2022,US-2022-167339,FUR-CH-10004289,Global Super Steno Chair,Consumer,Chairs,0.2,-6,2,154
8,Office Supplies,JF-15295,Jason Fortune-,10/30/2022,US-2022-167290,OFF-AR-10004078,Newell 312,Consumer,!Art,0,4,2,12
0,Technology,BD-11320,Bill Donatelli,8/15/2022,US-2022-167241,TEC-PH-10004614,AT&T 841000 Phone,Consumer,Phones,0.2,10,3,166
8,Office Supplies,BD-11320,Bill Donatelli,8/15/2022,US-2022-167241,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Consumer,Storage,0,3,3,18
5,Office Supplies,BD-11320,Bill Donatelli,8/15/2022,US-2022-167241,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Consumer,Paper,0,18,4,38
10,Furniture,BD-11320,Bill Donatelli,8/15/2022,US-2022-167241,FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Consumer,Furnishings,0,44,3,312
1,Office Supplies,EH-14185,Evan Henry,4/4/2022,US-2022-167115,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Consumer,Binders,0.2,184,2,589
3,Office Supplies,BE-11335,Bill Eplett,1/15/2022,US-2022-166912,OFF-PA-10001033,Xerox 1893,Home Office,Paper,0,40,2,82
0,Furniture,HJ-14875,Heather Jas,9/20/2022,US-2022-166772,FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Home Office,Bookcases,0,41,2,164
4,Technology,RB-19360,Raymond Buch,4/1/2022,US-2022-166674,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Consumer,Phones,0,9,4,35
9,Office Supplies,RB-19360,Raymond Buch,4/1/2022,US-2022-166674,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Consumer,!Art,0,71,6,264
1,Office Supplies,RB-19360,Raymond Buch,4/1/2022,US-2022-166674,OFF-AR-10004974,Newell 342,Consumer,!Art,0,3,3,10
7,Office Supplies,RB-19360,Raymond Buch,4/1/2022,US-2022-166674,OFF-AR-10000588,Newell 345,Consumer,!Art,0,15,3,60
4,Office Supplies,RB-19360,Raymond Buch,4/1/2022,US-2022-166674,OFF-AR-10003156,50 Colored Long Pencils,Consumer,!Art,0,8,3,30
1,Office Supplies,RB-19360,Raymond Buch,4/1/2022,US-2022-166674,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Consumer,Storage,0,10,3,162
5,Furniture,TB-21250,Tim Brockman,1/30/2022,US-2022-166660,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Consumer,Bookcases,0,8,1,49
3,Furniture,TB-21250,Tim Brockman,1/30/2022,US-2022-166660,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Consumer,Chairs,0.2,-60,4,435
1,Office Supplies,NP-18685,Nora Pelletier,9/22/2022,US-2022-166653,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Home Office,Envelopes,0.2,20,2,64
4,Office Supplies,JM-15580,Jill Matthias,4/14/2022,US-2022-166625,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Consumer,Binders,0,12,2,25
0,Office Supplies,DP-13000,Darren Powers,11/14/2022,US-2022-166618,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Consumer,!Art,0,6,1,24
2,Technology,DP-13000,Darren Powers,11/14/2022,US-2022-166618,TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",Consumer,Phones,0,4,2,14
4,Office Supplies,AH-10210,Alan Hwang,2/20/2022,US-2022-166485,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Consumer,Paper,0.2,6,2,16
9,Furniture,LH-17020,Lisa Hazard,11/4/2022,US-2022-166443,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Consumer,Furnishings,0,16,7,38
3,Technology,TG-21310,Toby Gnade,9/2/2022,US-2022-166429,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Consumer,??Copiers,0,450,2,1000
5,Technology,EB-13750,Edward Becker,5/30/2022,US-2022-166380,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Corporate,????Accessories,0,27,2,112
7,Office Supplies,EB-13750,Edward Becker,5/30/2022,US-2022-166380,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Corporate,Envelopes,0,13,9,27
0,Technology,JF-15565,Jill Fjeld,10/21/2022,US-2022-166373,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Consumer,????Accessories,0.2,-9,6,106
2,Office Supplies,PK-19075,Pete Kriz,4/16/2022,US-2022-166282,OFF-PA-10003022,Standard Line “While You Were Out” Hardbound Telephone Message Book,Consumer,Paper,0.2,40,7,123
7,Technology,PK-19075,Pete Kriz,4/16/2022,US-2022-166282,TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,Consumer,????Accessories,0.2,8,4,35
5,Technology,SS-20590,Sonia Sunley,10/24/2022,US-2022-166275,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Consumer,????Accessories,0,86,1,200
1,Office Supplies,DH-13075,Dave Hallsten,6/24/2022,US-2022-166240,OFF-AP-10002082,Holmes HEPA Air Purifier,Corporate,Appliances,0.8,-20,2,9
7,Technology,TC-21535,Tracy Collins,11/18/2022,US-2022-166226,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Home Office,Phones,0.2,6,1,61
2,Office Supplies,TC-21535,Tracy Collins,11/18/2022,US-2022-166226,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Home Office,Appliances,0,18,1,68
4,Office Supplies,CY-12745,Craig Yedwab,8/15/2022,US-2022-166163,OFF-LA-10000452,Avery 488,Corporate,Labels,0,2,1,3
5,Technology,CY-12745,Craig Yedwab,8/15/2022,US-2022-166163,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),Corporate,Phones,0.2,7,3,72
8,Technology,BG-11740,Bruce Geld,8/30/2022,US-2022-165995,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Consumer,Phones,0.2,42,5,340
3,Furniture,BG-11740,Bruce Geld,8/30/2022,US-2022-165995,FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Consumer,Furnishings,0,16,4,47
5,Office Supplies,EP-13915,Emily Phan,12/31/2022,US-2022-165953,OFF-PA-10002250,Things To Do Today Pad,Consumer,Paper,0.2,8,5,23
8,Office Supplies,EP-13915,Emily Phan,12/31/2022,US-2022-165953,OFF-AR-10000588,Newell 345,Consumer,!Art,0.2,4,3,48
3,Office Supplies,BD-11770,Bryan Davis,9/10/2022,US-2022-165918,OFF-BI-10004826,JM Magazine Binder,Consumer,Binders,0.2,14,3,40
9,Office Supplies,BD-11770,Bryan Davis,9/10/2022,US-2022-165918,OFF-PA-10000100,Xerox 1945,Consumer,Paper,0,40,2,82
4,Office Supplies,BD-11770,Bryan Davis,9/10/2022,US-2022-165918,OFF-BI-10004364,Storex Dura Pro Binders,Consumer,Binders,0.2,4,3,14
4,Office Supplies,BD-11770,Bryan Davis,9/10/2022,US-2022-165918,OFF-LA-10003720,Avery 487,Consumer,Labels,0,3,2,7
4,Furniture,EN-13780,Edward Nazzal,6/4/2022,US-2022-165848,FUR-BO-10000362,Sauder Inglewood Library Bookcases,Consumer,Bookcases,0.2,5,1,137
3,Technology,EN-13780,Edward Nazzal,6/4/2022,US-2022-165848,TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Consumer,Machines,0,364,3,1350
1,Office Supplies,EN-13780,Edward Nazzal,6/4/2022,US-2022-165848,OFF-PA-10000349,Easy-staple paper,Consumer,Paper,0,7,3,15
9,Furniture,EN-13780,Edward Nazzal,6/4/2022,US-2022-165848,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Consumer,Furnishings,0,21,4,61
5,Furniture,MF-17665,Maureen Fritzler,11/4/2022,US-2022-165827,FUR-FU-10001889,Ultra Door Pull Handle,Corporate,Furnishings,0.2,8,6,50
3,Office Supplies,DW-13585,Dorothy Wardle,9/26/2022,US-2022-165820,OFF-PA-10004735,Xerox 1905,Corporate,Paper,0,6,2,13
9,Office Supplies,MN-17935,Michael Nguyen,5/15/2022,US-2022-165673,OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",Consumer,Paper,0.2,6,4,15
10,Office Supplies,CR-12580,Clay Rozendal,11/24/2022,US-2022-165561,OFF-SU-10004782,"Elite 5"" Scissors",Home Office,Supplies,0,8,3,25
0,Office Supplies,CB-12535,Claudia Bergmann,1/23/2022,US-2022-165505,OFF-AR-10003477,4009 Highlighters,Corporate,!Art,0,3,6,8
5,Office Supplies,CB-12535,Claudia Bergmann,1/23/2022,US-2022-165505,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,Corporate,Storage,0,407,13,1564
9,Technology,CB-12535,Claudia Bergmann,1/23/2022,US-2022-165505,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Corporate,????Accessories,0,43,2,100
9,Office Supplies,HK-14890,Heather Kirkland,10/23/2022,US-2022-165484,OFF-PA-10000595,Xerox 1929,Corporate,Paper,0.2,18,3,55
8,Furniture,HK-14890,Heather Kirkland,10/23/2022,US-2022-165484,FUR-FU-10001196,DAX Cubicle Frames - 8x10,Corporate,Furnishings,0.6,-12,7,16
1,Office Supplies,HJ-14875,Heather Jas,11/25/2022,US-2022-165470,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Home Office,Paper,0.2,2,1,5
9,Office Supplies,WB-21850,William Brown,12/11/2022,US-2022-165330,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Consumer,Binders,0.2,2,2,6
2,Office Supplies,WB-21850,William Brown,12/11/2022,US-2022-165330,OFF-BI-10004001,GBC Recycled VeloBinder Covers,Consumer,Binders,0.2,40,9,123
5,Office Supplies,WB-21850,William Brown,12/11/2022,US-2022-165330,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Consumer,Binders,0.2,68,5,210
10,Office Supplies,WB-21850,William Brown,12/11/2022,US-2022-165330,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Consumer,Paper,0,14,1,31
8,Furniture,WB-21850,William Brown,12/11/2022,US-2022-165330,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Consumer,Chairs,0.2,-32,5,364
10,Furniture,WB-21850,William Brown,12/11/2022,US-2022-165330,FUR-TA-10004619,Hon Non-Folding Utility Tables,Consumer,Tables,0.2,112,7,892
2,Office Supplies,WB-21850,William Brown,12/11/2022,US-2022-165330,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,Consumer,Appliances,0,24,2,83
7,Office Supplies,WB-21850,William Brown,12/11/2022,US-2022-165330,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Consumer,Storage,0,2,3,50
8,Technology,WB-21850,William Brown,12/11/2022,US-2022-165330,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Consumer,????Accessories,0,25,4,120
8,Office Supplies,WB-21850,William Brown,12/11/2022,US-2022-165330,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Consumer,!Art,0,6,2,23
4,Office Supplies,WB-21850,William Brown,12/11/2022,US-2022-165330,OFF-BI-10002824,Recycled Easel Ring Binders,Consumer,Binders,0.2,11,3,36
6,Technology,JB-15400,Jennifer Braxton,7/23/2022,US-2022-165316,TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Corporate,Machines,0.5,-111,1,265
9,Office Supplies,JB-15400,Jennifer Braxton,7/23/2022,US-2022-165316,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Corporate,!Art,0.2,3,2,35
3,Office Supplies,JB-15400,Jennifer Braxton,7/23/2022,US-2022-165316,OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Corporate,Appliances,0.2,7,2,24
2,Office Supplies,RW-19630,Rob Williams,3/5/2022,US-2022-165218,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Corporate,Storage,0.2,-1,1,13
0,Office Supplies,RW-19630,Rob Williams,3/5/2022,US-2022-165218,OFF-EN-10000056,Cameo Buff Policy Envelopes,Corporate,Envelopes,0.2,50,3,149
